"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0199962535697141,162,186,1.08094004664996,"Extracellular matrix structural constituent "," http://amigo.geneontology.org/amigo/term/GO:0005201"," CD4  ANOS1  DCN  VCAN  TNC  COL9A2  LTBP1  ELN  COL23A1  LAMA3  LAMC2  COL11A1  COL17A1  FBLN1  COL5A3  COL4A4  IMPG2  COL19A1  COL16A1  NID2  LTBP4  LAMB4  LAMB1  COL9A3  CHADL  LAMA1  MXRA5  SRPX  SRPX2  COMP  TFPI2  PCOLCE  AEBP1  OGN  COL1A1  VTN  TECTA  VWF  MGP  COL12A1  COL9A1  IMPG1  LAMA4  SPARC  COL7A1  EFEMP1  FN1  PRG4  NID1  ZP4  MFAP2  LTBP2  TECTB  TGFBI  FMOD  COL10A1  COL21A1  AMELX  FGL2  PXDN  COL5A1  LAMA5  MATN3  EMILIN2  ENAM  CHI3L1  POSTN  COL4A2  LAMC1  THBS1  EMILIN1  OIT3  CILP  MMRN1  FRAS1  FBN2  COL2A1  LUM  FBLN5  MFGE8  COL6A1  COL6A2  FBN3  HSPG2  CCN1  TINAGL1  DPT  HMCN1  TUFT1  ECM1  COL8A1  HMCN2  ZP1  DSPP  MEPE  ABI3BP  PRG3  ACAN  MATN1  COL6A3  IGFBP7  FBLN2  CRELD1  EDIL3  COL1A2  SBSPON  CTHRC1  FBN1  MFAP4  COL3A1  NPNT  COL4A3  THBS3  UMOD  COL22A1  MUC17  MUC3A  ZPLD1  COL24A1  FGG  FGA  FGB  COL8A2  LAMB2  EFEMP2  COL6A5  MMRN2  PODN  UMODL1  AMBN  VWA1  ADIPOQ  OTOL1  COL18A1  EMILIN3  THBS2  PRG2  COL4A1  THSD4  COL14A1  COL4A5  AGRN  ZP3  COL25A1  OPTC  PRELP  LAMA2  COL27A1  LAMB3  COL13A1  COL4A6  MFAP5  COL5A2  COL15A1  COL6A6  COLQ  COL28A1  COL11A2  MARCOL  SPON1  MUC5AC  ZP2"
0.0199962535697141,1299,1743,1.02974392010187,"Adenyl nucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0030554"," SCYL3  FGR  GCLC  AK2  CAMKK1  RECQL  PDK4  ABCB5  UPF1  DHX33  LIG3  ACSM3  ABCB4  ABCC8  MAP3K9  MYH13  CDKL3  MARK4  DNAH9  MATK  SYN1  CDKL5  NADK  BAZ1B  DYRK4  BTK  CLCN6  LARS2  PIK3C2A  MAP4K3  EHD3  CLK1  DDX11  ATP2C1  RUNX3  SPAST  AQR  CPS1  ABCC2  PRKCH  INSRR  VRK2  MUSK  SARS1  UBA6  MAP2K3  DAPK2  RFC1  FLT4  PI4K2B  TRIO  MTREX  DNAH5  PNKP  MYO16  TRIT1  EPHA3  HSPA5  YTHDC2  CTPS2  ROS1  RFC2  MAPK9  POLQ  ENTPD2  ATP9A  SPO11  EIF2AK2  SOAT1  MSH4  ATP11B  CDK14  CAMK2B  ATP2B4  RIOK2  DGKG  ALDH18A1  GATB  CDK17  STYK1  WNK1  TNK2  LTK  SPHK2  ADCK1  ATP2C2  HIPK2  ABCA7  DDX20  PMS1  PKN2  DGKA  ERBB3  KARS1  MYLK  MAP2K4  PRKCQ  ME1  CDK13  PDE4A  TIE1  FGFR2  KIF26A  MYO9A  PFKP  PKM  DHX29  DHX8  PRKCZ  IARS2  NAV3  IDH3G  ATP2B3  PDK3  FGFR3  COASY  ACSL4  ATP11A  KIF2A  MAST4  DNAJA2  ABCC9  MAPK6  GUCY2C  ASNS  CNGB1  CSNK2A2  CAMK2A  EPHA8  ATP2B1  MAP4K4  RPS6KA2  TRIP13  ATP6AP1  TRIB2  HLTF  MYO3B  RPS6KA6  SPEG  UBE2D1  MPP5  SMC1A  TRNT1  STK10  MCM2  MOV10L1  SELENOO  ALPK1  MAP3K13  ATP2A3  NUAK1  TXK  ACAT1  MARK3  ACTB  ATP12A  MCM6  MLH1  ACACB  MAP2K7  NMRK2  TOP2B  PAK3  SMC1B  MCCC1  UBE2K  PIK3C3  N4BP2  ADCY2  MYH7B  UBE2D4  XRCC5  MKNK1  RAPGEF3  KIF22  DDX1  DDX43  EPHA6  SMARCA2  SRCAP  MOK  HSP90AA1  MAGI3  UBA5  STK17B  AACS  ATP8B1  STRADB  GSK3B  P2RX5  SLC27A5  KIF3C  HADHA  CAD  ATRX  MAP3K4  ABCB1  ORC1  RAD54L  MAST2  EIF2AK1  ITPKC  PGS1  PSMC5  AURKA  DDX18  KIF9  MAPKAPK5  P2RX7  OAS1  KIF16B  PEBP1  DHX32  PAPOLA  IRAK3  AARS1  KIF4A  NLRC4  RAPGEF4  MAP3K20  MYO15A  NLRP1  TRPM7  TYRO3  XYLB  CDC6  MSH2  MAP3K1  BTAF1  NUBP2  SRPK1  HSP90AB1  JAK2  ABL1  ACOT7  CDC7  MAST3  MYO9B  ATP5F1D  CDC34  HCN2  MKNK2  P2RX6  MAPK1  GRK3  DDX17  DMC1  CYB5R3  TTLL1  CHKB  MCM5  TTLL12  MIEF1  PNPLA3  MYH9  ST13  TRMU  CERK  CDKL1  PYGL  PSMC6  DICER1  MTHFD1  VRK1  RPS6KA5  CHD8  GSS  SGK2  STK4  PTK6  TRIB3  CSNK2A1  MYLK2  HCK  PAK5  AHCY  DHX35  SMCHD1  RIOK3  GUCY2F  ATP11C  ABCD1  RENBP  SMARCA1  PIM2  PGK1  CDK16  STK24  FLT1  VWA8  DGKH  MAPK3  LONP2  NME3  NME4  CLCN7  EARS2  CSK  ACSBG1  EHD4  ATP8B4  SGK3  UBE2W  IKBKB  STK3  MCM4  CKM  ERCC2  DMPK  TIMM44  VRK3  AURKC  AKT2  PRKD2  MYH14  TYK2  SULT2A1  ATP1A3  LIG1  GCDH  MAST1  JAK3  DDX49  ATP4A  GSK3A  ATP13A1  CDK6  PIK3CG  DNAH11  MET  NOD1  GARS1  ACTR3C  PRKAG2  GCK  LIMK1  NMRK1  TGFBR1  AK1  TESK1  DDX58  PIP5K1B  BAG1  SETX  ABCA2  DDX50  BMPR1A  TWNK  ACBD5  MTPAP  MAP3K8  SMC3  UBE2S  RAD51C  P2RX1  DHX40  GALK1  DDX5  DHX58  ABCC3  PRKAR1A  MAP2K6  MYH1  GRPEL1  CLCN3  RAPGEF2  DDX25  P2RX3  EHD1  HIPK3  CHKA  MVK  CAMKK2  ATP5F1B  ACSS3  TRPV4  OAS3  OAS2  DDX55  RFC5  FRK  MCM9  MAPK14  STK38  MCM3  BAG2  ASCC3  BVES  PDE10A  PTK7  CUL9  PRPF4B  TTK  TENT4A  KIF20A  HSPA9  HMGCR  CLK4  ITK  THG1L  MSH3  TARS1  PDE4D  RAD50  RARS1  CSNK1A1  PDGFRB  SMC4  ACTR8  PCCB  GRK7  PFKFB4  PRKAR2A  NEK11  MAPKAPK3  ACVR2B  ABCC5  DNAH1  EIF4G1  DGUOK  TTL  PIKFYVE  ZAP70  ACTR3  ACVR1  NRBP1  IFIH1  ACADL  PAPOLG  DNAH6  CCT4  HSPE1  PRKAG3  ABCB6  STK16  PASK  STK25  DARS1  AAK1  ATP6V1B1  MSH6  EPHA4  FARSB  MARK1  SCP2  CHD5  TTF2  KIF21B  WARS2  KIF17  CDK18  HMGCL  ABCD3  DARS2  NEK2  STK11  KIF14  DDX59  ATP10B  ABCG2  UBE2B  TRPM6  PTPA  VPS4B  NEK9  MLH3  TTLL5  ABCD4  ALDH6A1  ATAD2B  IDE  HELLS  PANK3  MTHFD1L  TCP1  TTLL2  MASTL  HSPH1  SIL1  APAF1  PTK2B  TEX14  ADCY7  POPDC2  KIF18A  ZRANB3  FLT3  PMS2  CIT  DDX54  DDX39A  PKN1  ATP7B  NRK  ACVR1C  COQ8B  PFKFB2  ACSL3  CHD6  DDX27  ATP8A1  WRNIP1  ABCC10  PEX6  AARS2  DNAH8  RIOK1  RUNX2  ABCC4  KIF25  GRK4  DDX31  PANK2  STK35  MKKS  MCM8  XRCC3  UBA2  WNK4  PRKCG  TRAP1  HSPA2  MAP2K2  IPPK  PPCS  ATP13A4  HELB  CHTF18  PEX1  PAICS  KDR  MYO1B  EIF2AK4  MYO5C  INO80  KIF1C  TEP1  ATP8B3  QRSL1  ACSBG2  STK33  TRPM4  PAK4  ASS1  UCK1  UBE2M  MAP3K10  PNCK  UBA1  LATS1  TTLL9  ACSS2  ABCB7  HACL1  KIF3A  ACLY  UBE2D2  CKMT2  TOP2A  CHD1L  DHX30  CNGA4  IQCA1  PRKAA1  UBE2G1  POPDC3  LANCL2  GUCY2D  VPS4A  ATP8A2  CDK8  MYH10  PIK3C2B  DSTYK  DCLK1  CSNK1G2  MORC2  MYO18B  ADCK2  ACTR3B  ATP13A3  LARS1  SWAP70  IRAK2  DPH6  ROCK2  CMPK2  ERN2  NARS1  FBH1  STK26  YARS1  DHX34  PDGFRA  CARS2  RFK  P2RX4  SRPK2  NAT10  AMHR2  AGAP2  ACVR1B  AFG1L  DYNC1LI2  ABCB10  NTPCR  GLUL  RNASEL  DHX9  TTLL4  SCYL2  NEK3  SUCLA2  ITM2B  DDX56  MYO1G  MTHFS  ALPK3  BRIP1  BLK  EPRS1  RPS6KC1  YME1L1  CDK9  TOR1B  SMC2  TOR1A  FPGS  KIF12  KIF13A  PIM1  RIPK1  MYO7A  NARS2  NEK1  DDX60  MAP2K5  KIF23  ITPKA  RTCA  KHK  ADCY3  ACTR2  ABCG5  ACTR1A  KIF11  KIF20B  ENTPD1  DNA2  SMARCAL1  OLA1  HCN4  PRKG2  BMPR1B  BMP2K  CENPE  PAPSS1  TTLL8  KIF21A  YARS2  PIK3C2G  ETNK1  TDG  MMAB  ACVRL1  MAP3K12  AK7  WARS1  SLC27A2  UBE2Q2  DNAJA4  IGF1R  PIF1  ULK3  NTRK3  MYLK3  ABCC12  DHX38  NLRC5  KIFC3  PDPK1  KSR1  ABCA8  AFG3L2  EIF4A3  CSNK1D  FN3KRP  ERBB2  PFKL  HUNK  SIK1  SCYL1  AKT1  LMTK3  MYO1F  NLRP12  EPHA2  PLK4  MAP3K6  PRKACB  KIF2C  NME7  UCK2  ADCY10  ABL2  TARS2  PI4KB  PIP5K1A  DYRK3  ATP8B2  NVL  ITPKB  GUK1  ETNK2  ABCG8  SNRNP200  DQX1  HSPD1  ABCA12  DYNC1LI1  MYH15  DGKQ  EPHA5  ATP10D  TBCK  CAMK2D  SPATA5  PLK2  PPIP5K2  DDX46  G3BP1  MYLK4  FARS2  TTBK1  SHPRH  EGFR  CCT6A  TLK2  CASK  TAF1  PRPS1  ATP6V1B2  PSKH2  AK3  NTRK2  IDNK  CACNA1B  CAMK2G  GLUD1  MKI67  CNNM2  TUT1  DGKZ  ATM  TKFC  CHEK1  CNBD2  TAOK2  CCT5  ABCB9  DHX37  IPMK  TWF1  NUBPL  FER  KCNJ1  ACSL1  BAG3  ATP5F1A  PDK1  UHMK1  CAMK4  PAN3  PFKM  NADK2  DDX4  PANK1  STK32B  SMARCA5  HNRNPU  MERTK  CHD1  DGKE  AK5  PRKCA  LRRK1  ABCA9  ABCA6  TNIK  OBSCN  SLFN13  EPHB1  ACSS1  AK9  CDK19  PI4K2A  HSPA13  MOV10  LRGUK  KIF5A  ADK  DCK  CDK20  TDRD9  SUPV3L1  HKDC1  HK1  UBE2L6  MAPK13  BAG4  ATAD2  PHKG2  GALK2  BUB1B  NMNAT2  ATP2B2  SMG1  SYN2  FCSK  KIT  AASDH  MYO1E  DYRK1A  DGKI  BRAF  NLRP14  DNAH3  PFKFB1  PINK1  UBE2Z  RUNX1  HLCS  ATP13A2  HK2  STARD9  NPR2  GNE  KALRN  ABCG1  PDXK  HIPK4  TOR2A  PKN3  BRSK1  SIK3  NEK8  NLRX1  UBE2Q1  FGFR4  HK3  RECQL4  PSMC2  IP6K3  ADCY9  CLPB  RPS6KA4  CMPK1  ACOT11  PARS2  NOL9  PRKAA2  JAK1  TTLL10  HFM1  KCNT2  NLRP3  DDR2  PKDCC  MAPKAPK2  SMC6  COQ8A  SMARCAD1  ERCC3  DHX57  HELQ  HIPK1  ATP1A1  CCT3  STK36  NEK10  TGFBR2  NUAK2  PRKCI  GMPS  DCLK3  RYK  NMNAT3  RFC4  PRKCD  HSPA4L  CAMKV  MST1R  RAD54L2  ABCE1  GRPEL2  RHOBTB3  TENT2  ACSL6  CGAS  STK17A  KIF6  LMTK2  ADCY1  FASTK  SYK  ABCA1  PRKACG  KIF27  FBP1  WNK2  ATP7A  VCP  MELK  WRN  AK8  RET  DDX21  BMS1  STK32C  HSPA12A  CKB  BAG5  NOLC1  CCT2  ILK  WEE1  MAPK7  PRKCB  MCM7  TK2  HSP90B1  SLFN5  KIF7  NAV2  PLK1  CLPX  MYO1A  EPB42  MARS1  PIP5KL1  ACSF2  KATNAL2  CDK12  MYO5B  RSKR  AXL  DAPK3  KIFC2  SRR  SOAT2  TK1  ABCA3  NLRC3  TRANK1  ENTPD3  ULK4  MAP4K2  GLYCTK  PXK  DTYMK  MLKL  PPIP5K1  MAP2K1  ROR2  CSNK1G1  STK32A  PTK2  NPR1  BUB1  P2RY1  MYO7B  CHD3  UBE2E3  SIK2  ANKK1  CDK1  DCLK2  HARS1  PFKFB3  HSPA4  TTLL6  KIF5B  KIAA0232  ALK  INSR  RBKS  CHD7  CLCN5  KSR2  NLRP5  GPHN  SPATA5L1  SLFNL1  CTPS1  QARS1  EIF2AK3  NME6  TP53RK  SUCLG2  ABCG4  CLP1  ACOT12  CARNS1  MOS  SLFN11  CBWD1  NADSYN1  OXSR1  DCAKD  GRK2  HSPA6  ADCY5  ABCD2  MAP3K11  TRIB1  PEAK1  NLRP13  CHD2  PC  NMNAT1  SLC19A1  TDRD12  PLK3  ADCY6  ATP2A2  MYO1H  BRSK2  DNAH12  NLRP6  ATR  GK5  PCCA  RPS6KB2  TTLL11  UBE2O  YES1  SPHK1  ATAD5  ACBD7  MAP3K19  MYO1D  ACSF3  ULK1  RIMKLA  RPS6KA3  CHD9  UBE2U  NIM1K  ACAD9  KCNJ10  UBE2N  TSSK6  DDX10  DALRD3  MCMDC2  ERBB4  ERN1  OPLAH  PFAS  GAK  AURKB  FARSA  CLK3  DNHD1  CIITA  NLRP8  ABCA13  BBS10  PSTK  PAK2  MAP3K15  BBS12  AATK  ACBD4  CHST15  ERCC6L2  UBA7  RAD51B  FIGN  FES  LIMK2  CSF1R  EPHB3  DDX28  ACBD3  CAMK1D  DDX41  EPHA10  RIPK4  EP400  ACSM5  TBK1  CHEK2  CNGA2  DNAH2  PRKX  UBE2F  SRPK3  PDE4B  DDX53  UBE2G2  NRBP2  CDK10  RAD51D  MAPK11  TARS3  ROR1  PRKG1  UBE2L3  DNAH14  POMK  PLK5  NDUFA13  PIP5K1C  KIF18B  TOR3A  UBE2H  KIF24  PDE2A  BCR  ERCC6L  P2RY4  ENTPD5  DYNC2H1  KCNJ11  HSPA14  ATP13A5  SBK2  DNAH17  FANCM  P2RX2  NWD1  MAPK12  PRKAR1B  SBK1  GTF2F2  ENTPD8  LRRK2  RYR1  SULT1C3  ATP2A1  IARS1  STK31  LONP1  XRCC6  GK2  TPK1  MYO18A  XRCC2  MYO6  TRPV1  DAPK1  SCN8A  GAL3ST4  DYNC1H1  SRC  ACSL5  ABCB8  NEK5  SLC22A4  ENTPD4  RAD54B  BLM  SLC22A5  SHPK  MAP3K5  MYO5A  ENPP1  MYH6  ATAD3A  MYO1C  KIF13B  SPG7  IRAK4  GRK6  TOR4A  RPS6KL1  DDX42  HELZ  UCKL1  PIM3  NTRK1  CCT8L2  TLK1  STK39  PAPSS2  ABCA4  ECI2  CDC42BPB  MTOR  ALPK2  GK  UBE2J1  KTI12  GRK5  SMC5  TOP1  MAP3K3  APRT  BMPR2  CDKL4  ATP10A  TSSK2  STK38L  TSSK1B  CHUK  TREX1  DDX47  NAXD  TTLL3  DDX3X  PAPOLB  SKIV2L  ERCC6  TAP2  DHX16  PRPS1L1  ACBD6  MSH5  VARS1  SBK3  TAP1  KIFC1  STK19  PI4KA  NAA80  TWF2  MARS2  HS3ST5  CDK3  PRKDC  LYN  GATC  RTEL1  FIGNL2  CLK2  AGK  GART  PKLR  WEE2  SLC27A3  HCN3  IKBKE  MYH4  STRADA  MYO15B  AARSD1  PANK4  DDX24  MAPK15  DGKK  ITPK1  ACACA  AKT3  ABCC6  PRAG1  NLRP2  EPHB6  NSF  MYH11  ABCB11  RAD17  DNAJA3  KIF5C  NLRP10  NLRP7  CDK7  PIP4K2B  DDX52  ABCC1  CARS1  MYO19  IQCA1L  AK6  KIF15  HYOU1  DGKD  KIF26B  PSMC4  STKLD1  RPS6KA1  DNAH10  MAP4K1  MAGI1  ATAD1  SARS2  TNK1  PRKAR2B  EEF2K  ADCY4  EPHA1  RUVBL1  TSSK4  RIPK3  MDN1  STING1  PALM3  DDX51  PRKACA"
